cost_current,cost_best_sofar,x_best_sofar,temperature
8.810635907550967,8.810635907550967,,5031.408020962311
8.171314735396194,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,5031.408020962311
8.057894648704838,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,5031.408020962311
10.578387840865114,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,5031.408020962311
9.589804886371475,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
15.902349213413542,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
11.062621040011631,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
11.117699801144909,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
9.869772757893523,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
10.807367401164296,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
11.686435492384296,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
12.46700841722129,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
122.72619058000133,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
118.91821929783562,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
128.4435361778314,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
163.83747244017889,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
267.99894144039064,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
9.568816135359837,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
9.869527098309115,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
8.432993935187525,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
10.484779086620474,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
8.371278767712171,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
14.067004235712165,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
7.911588960481485,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,3521.9856146736174
10.349003633781521,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
10.986176369585506,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
8.729011463129615,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
7.791894708189722,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
9.596800242483024,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
9.456707668470981,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
8.697294126460681,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
10.085203851809462,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
29.70099137763638,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
9.290311965720297,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
9.29031177026993,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
8.69076060026993,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
8.69076060026993,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
12.8663215275337,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
9.290123486388977,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
17.939405201716497,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
18.983888527533708,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
17.66987676694824,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
15.407699038897185,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
11.671670979302975,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,2465.389930271532
13.588490117100628,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.691025722390716,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.690760639056274,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.690760639056274,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
7.412120767302841,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
10.508827779703527,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.597216737637163,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.710859831367701,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
6.772920114516494,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
9.330180621278258,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
10.788530447056543,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
11.268022292296545,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
7.830654000875163,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
7.084971766390027,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
6.972587327321865,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
7.791721020205737,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
9.889486219796634,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
7.3521837761652264,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
10.488849114651304,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.5908668544197,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1725.7729511900725
8.65080573168257,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
11.746493611725626,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
10.04931893164365,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
9.290123446458699,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
11.347944343344894,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
11.288008062362096,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
12.381431635720318,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
12.523239941174129,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
12.482655000269883,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
9.58980499571948,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
9.609803131761883,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
9.771570829175458,6.692895001211793,{[ck4-ck1-ck8-ck3-ck7-ck5-ck9-ck6-ck2-ck10];[ck9-ck3-ck6-ck2-ck10-ck1-ck8-ck7-ck4-ck5];[ck4-ck2-ck6-ck8-ck10-ck1-ck3-ck7-ck5-ck9]}||,1208.0410658330507
